what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394083211945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394083221739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1394083223436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1394083224092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394083225312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394083259817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394083277806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394083285593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1394083290517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1394083291349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394083292623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394083416773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1394083417593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1394083418093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394083420176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394100176072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394100176492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394100237292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394100237843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394100726575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394100728139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394101853323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394101855165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394101855510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394101855907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394101856995
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394101857481
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1394101858105
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1394101858628
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1394101858631
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1394101858634
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1394101858636
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1394101858638
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1394101858641
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1394101858644
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1394101858645
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.1.0.v201302060044-569685,"overlay.com.android.ide.eclipse.adt.overlay",1394101858647
stopped,bundle,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.adt",1394101858650
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1394101858653
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1394101858657
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1394101858660
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1394101858663
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1394101858685
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1394101858689
