what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393654045126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654045625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654046581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393654108230
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1393654110573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393654114414
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1393654118322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654118436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654120034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654121491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654123995
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1393654124833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654131789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654135118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654137273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654144579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654176771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654189798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654195205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654199446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654264155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654268757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654296583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654300025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654303307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654306828
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1393654312892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654319171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654328116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393654332357
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1393654335573
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1393654335724
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393654335809
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1393654357025
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1393654357354
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1393654357391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654357942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654379765
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1393654389725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654389804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654391534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654391958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654419789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654439266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654452720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654453634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654457454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654469741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654469919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654472857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654475238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654489668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654490481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1393654500578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654505019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654509836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654517944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654518086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654524861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654530880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654548937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654553095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654553251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654616964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654631993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654647902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654668212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654669849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654672116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654674782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654679001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654682610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393654684674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654686306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393654687396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654689619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654690439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654692040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654692853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393654696116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654728745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393654742043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654748078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393654748237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393654764754
