what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493088937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493089986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493090153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493103477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493107426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493107982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493148535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493149212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493151564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493158041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493162137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493163786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493169790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493173808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493177266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493179703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493179858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493181919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493218223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493220403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493222001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493224962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393493226878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493236641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493240537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393493241384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493248929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393493251343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493253474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493264216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493273006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493284508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493288852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493291803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493295545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493298230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493304430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493307579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493313543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493322250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493322995
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1393493327144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493328553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493329476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493330444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493334052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493362931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493369708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493383254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493386636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393493389928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493400995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493405786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493423243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493431713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493433000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493438278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493440282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493444382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493447737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493451743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493455096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493457525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493457768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493459116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493464476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493476121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493477140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493478887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493493539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493497111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393493501147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493503231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493505645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493506949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493508081
started,bundle,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms",1393493508215
started,bundle,com.android.ide.eclipse.traceview,21.1.0.v201302060044-569685,"com.android.ide.eclipse.traceview",1393493514501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493518370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493519412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493523801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493524808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493525668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493599722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493639539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493659125
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1393493668877
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393493669087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493687922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493697151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493700782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493718503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493718685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493718714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493721155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493839534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493839709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493851927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493852571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493853089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493853408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493853690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493853980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493854224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493854473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493854754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493856688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493858617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393493859483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493892340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493919370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393493937428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393493944620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493958752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493960966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493976950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393493997106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393494002470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393494003350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393494013599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393494016451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393494067023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393494084156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393494089148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393494090251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393494175942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393494176578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393494177828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393494219517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393494220249
