what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395060956972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395060961803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395060969258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395060969435
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1395060973464
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395060976775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395060984525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395060984679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395060990000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395060990285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395060991885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395060996363
error,log,,,"No command output when running: 'am start -n COM.TQC.GDD02/COM.TQC.GDD02.GDD02 -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1395061054113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395061115295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395061442410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395061445621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395061455249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395061461419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1395061536897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395061552155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395061562784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395061575641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395061628394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395061629239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395061629928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395061643695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395061656088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395061693283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1395061697488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395061698292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395061699002
